"starts","ends","scores","seqID","numID"
3301,5500,66.2382466629216,"CP116280.1",1
7701,9900,98.1171254313458,"CP116280.1",1
12101,14300,97.10655578739,"CP116280.1",1
16501,17600,98.8970588235294,"CP116280.1",1
19801,25300,94.7104687483286,"CP116280.1",1
40701,41800,94.8529411764706,"CP116280.1",1
45101,46200,96.875,"CP116280.1",1
52801,53900,97.2426470588235,"CP116280.1",1
59401,60500,78.125,"CP116280.1",1
63801,64900,98.7132352941177,"CP116280.1",1
66001,69300,97.9185426064939,"CP116280.1",1
75901,77000,98.8970588235294,"CP116280.1",1
93501,94600,91.1764705882353,"CP116280.1",1
101201,102300,97.2426470588235,"CP116280.1",1
105601,106700,98.1617647058823,"CP116280.1",1
113301,114400,98.5294117647059,"CP116280.1",1
143001,144100,97.7941176470588,"CP116280.1",1
145201,146300,98.5294117647059,"CP116280.1",1
152901,156200,97.6123557940909,"CP116280.1",1
167201,168300,98.8970588235294,"CP116280.1",1
177101,178200,97.9779411764706,"CP116280.1",1
179301,180400,94.3014705882353,"CP116280.1",1
184801,189200,97.5437265153845,"CP116280.1",1
195801,196900,84.9264705882353,"CP116280.1",1
202401,203500,98.3455882352941,"CP116280.1",1
217801,218900,98.7132352941177,"CP116280.1",1
221101,222200,98.5294117647059,"CP116280.1",1
224401,225500,97.7941176470588,"CP116280.1",1
228801,229900,97.2426470588235,"CP116280.1",1
244201,245300,98.3455882352941,"CP116280.1",1
249701,250800,98.5294117647059,"CP116280.1",1
254101,255200,97.6102941176471,"CP116280.1",1
256301,257400,98.7132352941177,"CP116280.1",1
258501,260700,91.9618375999786,"CP116280.1",1
261801,262900,95.7720588235294,"CP116280.1",1
272801,276100,70.178017402778,"CP116280.1",1
286001,287100,97.7941176470588,"CP116280.1",1
294801,297000,94.1667168231549,"CP116280.1",1
299201,300300,98.3455882352941,"CP116280.1",1
301401,303600,98.5764752695075,"CP116280.1",1
305801,306900,98.1617647058823,"CP116280.1",1
323401,324500,98.8970588235294,"CP116280.1",1
346501,347600,97.0588235294118,"CP116280.1",1
358601,360800,96.1878561110665,"CP116280.1",1
370701,371800,97.2426470588235,"CP116280.1",1
372901,374000,98.8970588235294,"CP116280.1",1
382801,383900,98.5294117647059,"CP116280.1",1
396001,397100,98.8970588235294,"CP116280.1",1
401501,402600,97.2426470588235,"CP116280.1",1
405901,407000,90.8088235294118,"CP116280.1",1
409201,410300,95.9558823529412,"CP116280.1",1
414701,415800,98.7132352941177,"CP116280.1",1
424601,425700,97.9779411764706,"CP116280.1",1
426801,430100,78.016399800296,"CP116280.1",1
431201,433400,97.10655578739,"CP116280.1",1
434501,437800,96.1426590945563,"CP116280.1",1
443301,445500,95.7285062729048,"CP116280.1",1
449901,452100,98.1171254313458,"CP116280.1",1
462001,463100,98.7132352941177,"CP116280.1",1
465301,466400,98.5294117647059,"CP116280.1",1
474101,475200,98.8970588235294,"CP116280.1",1
477401,479600,97.2902957226547,"CP116280.1",1
488401,489500,98.7132352941177,"CP116280.1",1
496101,497200,97.0588235294118,"CP116280.1",1
504901,506000,98.8970588235294,"CP116280.1",1
509301,510400,96.5073529411765,"CP116280.1",1
514801,515900,97.2426470588235,"CP116280.1",1
517001,518100,97.4264705882353,"CP116280.1",1
528001,529100,97.9779411764706,"CP116280.1",1
533501,534600,97.4264705882353,"CP116280.1",1
539001,540100,89.1544117647059,"CP116280.1",1
541201,542300,96.5073529411765,"CP116280.1",1
550001,551100,97.7941176470588,"CP116280.1",1
553301,556600,69.0145075156465,"CP116280.1",1
566501,567600,97.9779411764706,"CP116280.1",1
575301,576400,97.0588235294118,"CP116280.1",1
578601,579700,96.3235294117647,"CP116280.1",1
580801,581900,97.6102941176471,"CP116280.1",1
591801,592900,98.8970588235294,"CP116280.1",1
594001,595100,98.8970588235294,"CP116280.1",1
605001,607200,98.2089953989781,"CP116280.1",1
608301,609400,97.4264705882353,"CP116280.1",1
613801,614900,97.0588235294118,"CP116280.1",1
616001,617100,98.5294117647059,"CP116280.1",1
627001,629200,98.0252554637134,"CP116280.1",1
638001,639100,88.2352941176471,"CP116280.1",1
641301,642400,98.8970588235294,"CP116280.1",1
643501,646800,53.3989800830911,"CP116280.1",1
647901,650100,97.1984257550223,"CP116280.1",1
651201,652300,98.8970588235294,"CP116280.1",1
654501,656700,98.3008653666105,"CP116280.1",1
662201,663300,97.9779411764706,"CP116280.1",1
666601,667700,98.8970588235294,"CP116280.1",1
675401,677600,97.1984257550223,"CP116280.1",1
679801,680900,98.8970588235294,"CP116280.1",1
697401,698500,96.3235294117647,"CP116280.1",1
700701,701800,97.7941176470588,"CP116280.1",1
710601,711700,98.5294117647059,"CP116280.1",1
716101,717200,97.2426470588235,"CP116280.1",1
730401,731500,98.1617647058823,"CP116280.1",1
732601,733700,98.8970588235294,"CP116280.1",1
741401,742500,97.9779411764706,"CP116280.1",1
750201,752400,98.1171254313458,"CP116280.1",1
763401,765600,79.3756520343472,"CP116280.1",1
772201,773300,94.8529411764706,"CP116280.1",1
775501,776600,98.8970588235294,"CP116280.1",1
778801,779900,96.875,"CP116280.1",1
785401,787600,75.884593264318,"CP116280.1",1
788701,789800,96.5073529411765,"CP116280.1",1
795301,796400,75,"CP116280.1",1
811801,812900,98.5294117647059,"CP116280.1",1
815101,816200,97.9779411764706,"CP116280.1",1
827201,828300,94.8529411764706,"CP116280.1",1
832701,833800,84.7426470588235,"CP116280.1",1
834901,836000,97.6102941176471,"CP116280.1",1
853601,854700,98.7132352941177,"CP116280.1",1
855801,856900,98.8970588235294,"CP116280.1",1
858001,859100,98.8970588235294,"CP116280.1",1
866801,869000,97.4740356579194,"CP116280.1",1
871201,873400,94.5341966936843,"CP116280.1",1
875601,877800,95.3610264023754,"CP116280.1",1
885501,886600,96.5073529411765,"CP116280.1",1
892101,894300,92.604927373405,"CP116280.1",1
904201,905300,98.8970588235294,"CP116280.1",1
913001,914100,98.5294117647059,"CP116280.1",1
916301,918500,87.9195590241554,"CP116280.1",1
921801,922900,98.8970588235294,"CP116280.1",1
925101,926200,97.7941176470588,"CP116280.1",1
927301,928400,96.6911764705882,"CP116280.1",1
929501,931700,88.9301286681112,"CP116280.1",1
932801,936100,97.918542606494,"CP116280.1",1
937201,938300,98.1617647058823,"CP116280.1",1
951501,952600,94.1176470588235,"CP116280.1",1
957001,958100,97.6102941176471,"CP116280.1",1
961401,963600,97.5659056255517,"CP116280.1",1
966901,968000,96.875,"CP116280.1",1
971301,973500,98.3008653666105,"CP116280.1",1
976801,979000,94.993546531846,"CP116280.1",1
980101,982300,98.2089953989781,"CP116280.1",1
991101,993300,97.7496455608164,"CP116280.1",1
996601,997700,98.5294117647059,"CP116280.1",1
1005401,1006500,98.8970588235294,"CP116280.1",1
1008701,1009800,98.5294117647059,"CP116280.1",1
1021901,1023000,98.7132352941177,"CP116280.1",1
1025201,1026300,96.5073529411765,"CP116280.1",1
1034001,1035100,98.3455882352941,"CP116280.1",1
1052701,1053800,96.875,"CP116280.1",1
1059301,1060400,93.75,"CP116280.1",1
1074701,1075800,97.9779411764706,"CP116280.1",1
1076901,1078000,98.7132352941177,"CP116280.1",1
1089001,1090100,98.7132352941177,"CP116280.1",1
1103301,1104400,95.9558823529412,"CP116280.1",1
1124201,1125300,98.5294117647059,"CP116280.1",1
1134101,1135200,98.3455882352941,"CP116280.1",1
1136301,1137400,98.7132352941177,"CP116280.1",1
1138501,1139600,98.5294117647059,"CP116280.1",1
1142901,1144000,98.7132352941177,"CP116280.1",1
1149501,1150600,98.8970588235294,"CP116280.1",1
1153901,1155000,98.8970588235294,"CP116280.1",1
1161601,1162700,94.6691176470588,"CP116280.1",1
1168201,1169300,96.6911764705882,"CP116280.1",1
1170401,1171500,97.9779411764706,"CP116280.1",1
1178101,1179200,98.8970588235294,"CP116280.1",1
1182501,1183600,98.8970588235294,"CP116280.1",1
1199001,1200100,92.4632352941177,"CP116280.1",1
1205601,1206700,98.8970588235294,"CP116280.1",1
1210001,1211100,96.6911764705882,"CP116280.1",1
1219901,1222100,98.3008653666105,"CP116280.1",1
1228701,1229800,98.5294117647059,"CP116280.1",1
1235301,1236400,96.6911764705882,"CP116280.1",1
1238601,1239700,97.4264705882353,"CP116280.1",1
1246301,1248500,96.3715960463312,"CP116280.1",1
1252901,1256200,72.4437998145606,"CP116280.1",1
1263901,1266100,95.8203762405371,"CP116280.1",1
1271601,1272700,87.8676470588235,"CP116280.1",1
1274901,1277100,97.382165690287,"CP116280.1",1
1283701,1284800,98.7132352941177,"CP116280.1",1
1285901,1287000,98.5294117647059,"CP116280.1",1
1290301,1291400,97.6102941176471,"CP116280.1",1
1292501,1293600,85.6617647058823,"CP116280.1",1
1294701,1295800,98.7132352941177,"CP116280.1",1
1296901,1298000,97.6102941176471,"CP116280.1",1
1303501,1305700,93.8911069202579,"CP116280.1",1
1313401,1314500,95.9558823529412,"CP116280.1",1
1315601,1316700,97.2426470588235,"CP116280.1",1
1320001,1321100,97.9779411764706,"CP116280.1",1
1324401,1325500,98.7132352941177,"CP116280.1",1
1337601,1338700,97.2426470588235,"CP116280.1",1
1343101,1344200,93.0147058823529,"CP116280.1",1
1351901,1354100,96.2797260786989,"CP116280.1",1
1369501,1370600,98.3455882352941,"CP116280.1",1
1389301,1390400,94.8529411764706,"CP116280.1",1
1402501,1403600,98.8970588235294,"CP116280.1",1
1412401,1413500,97.7941176470588,"CP116280.1",1
1420101,1421200,98.8970588235294,"CP116280.1",1
1427801,1428900,97.7941176470588,"CP116280.1",1
1434401,1436600,94.3504567584196,"CP116280.1",1
1448701,1450900,62.6553179252601,"CP116280.1",1
1454201,1455300,98.8970588235294,"CP116280.1",1
1467401,1468500,94.4852941176471,"CP116280.1",1
1472901,1474000,98.1617647058823,"CP116280.1",1
1480601,1482800,77.1707728111708,"CP116280.1",1
1498201,1499300,97.4264705882353,"CP116280.1",1
1501501,1502600,98.8970588235294,"CP116280.1",1
1505901,1507000,94.8529411764706,"CP116280.1",1
1509201,1510300,98.5294117647059,"CP116280.1",1
1523501,1524600,95.7720588235294,"CP116280.1",1
1526801,1530100,87.5081909847904,"CP116280.1",1
1532301,1533400,98.7132352941177,"CP116280.1",1
1548801,1549900,97.0588235294118,"CP116280.1",1
1551001,1552100,98.7132352941177,"CP116280.1",1
1553201,1554300,98.7132352941177,"CP116280.1",1
1555401,1556500,98.3455882352941,"CP116280.1",1
1563101,1564200,97.7941176470588,"CP116280.1",1
1578501,1579600,97.0588235294118,"CP116280.1",1
1586201,1588400,98.4846053018752,"CP116280.1",1
1597201,1598300,96.6911764705882,"CP116280.1",1
1602701,1603800,96.875,"CP116280.1",1
1604901,1606000,91.5441176470588,"CP116280.1",1
1613701,1615900,97.382165690287,"CP116280.1",1
1625801,1628000,97.382165690287,"CP116280.1",1
1632401,1633500,95.9558823529412,"CP116280.1",1
1642301,1643400,98.3455882352941,"CP116280.1",1
1646701,1647800,96.6911764705882,"CP116280.1",1
1679701,1681900,93.8911069202579,"CP116280.1",1
1686301,1687400,97.0588235294118,"CP116280.1",1
1696201,1698400,96.8309458844929,"CP116280.1",1
1700601,1701700,96.6911764705882,"CP116280.1",1
1709401,1710500,89.5220588235294,"CP116280.1",1
1721501,1722600,98.8970588235294,"CP116280.1",1
1723701,1725900,97.9333854960811,"CP116280.1",1
1732501,1734700,83.1423207072734,"CP116280.1",1
1742401,1743500,94.8529411764706,"CP116280.1",1
1746801,1747900,98.1617647058823,"CP116280.1",1
1774301,1776500,95.4528963700077,"CP116280.1",1
1785301,1786400,97.0588235294118,"CP116280.1",1
