"starts","ends","scores","seqID","numID"
2201,5500,87.9368525221547,"Ath_MIX1",1
7701,8800,95.7720588235294,"Ath_MIX1",1
9901,11000,98.7132352941177,"Ath_MIX1",1
15401,16500,96.875,"Ath_MIX1",1
19801,22000,93.5236270497285,"Ath_MIX1",1
23101,24200,88.4191176470588,"Ath_MIX1",1
30801,31900,98.8970588235294,"Ath_MIX1",1
41801,42900,94.6691176470588,"Ath_MIX1",1
45101,46200,76.4705882352941,"Ath_MIX1",1
48401,49500,98.7132352941177,"Ath_MIX1",1
51701,53900,95.8203762405371,"Ath_MIX1",1
56101,58300,71.9341846561271,"Ath_MIX1",1
59401,60500,93.75,"Ath_MIX1",1
68201,69300,91.9117647058823,"Ath_MIX1",1
72601,73700,97.6102941176471,"Ath_MIX1",1
77001,79200,98.3927353342428,"Ath_MIX1",1
80301,81400,96.1397058823529,"Ath_MIX1",1
82501,83600,97.6102941176471,"Ath_MIX1",1
85801,86900,97.0588235294118,"Ath_MIX1",1
88001,89100,98.7132352941177,"Ath_MIX1",1
93501,95700,98.5764752695075,"Ath_MIX1",1
102301,103400,98.1617647058823,"Ath_MIX1",1
104501,105600,96.6911764705882,"Ath_MIX1",1
112201,113300,87.5,"Ath_MIX1",1
116601,117700,98.7132352941177,"Ath_MIX1",1
123201,124300,95.2205882352941,"Ath_MIX1",1
126501,128700,93.0642772115668,"Ath_MIX1",1
129801,130900,93.9338235294118,"Ath_MIX1",1
132001,133100,98.1617647058823,"Ath_MIX1",1
136401,137500,97.2426470588235,"Ath_MIX1",1
141901,143000,97.9779411764706,"Ath_MIX1",1
149601,150700,93.1985294117647,"Ath_MIX1",1
152901,154000,98.8970588235294,"Ath_MIX1",1
155101,156200,98.1617647058823,"Ath_MIX1",1
159501,165000,92.5061909652022,"Ath_MIX1",1
168301,169400,89.1544117647059,"Ath_MIX1",1
176001,179300,98.1634920564164,"Ath_MIX1",1
181501,183700,96.1878561110665,"Ath_MIX1",1
184801,187000,97.382165690287,"Ath_MIX1",1
189201,190300,94.4852941176471,"Ath_MIX1",1
192501,194700,97.382165690287,"Ath_MIX1",1
210101,211200,93.0147058823529,"Ath_MIX1",1
214501,215600,97.4264705882353,"Ath_MIX1",1
216701,217800,83.8235294117647,"Ath_MIX1",1
218901,221100,97.1984257550223,"Ath_MIX1",1
222201,223300,98.8970588235294,"Ath_MIX1",1
228801,229900,96.875,"Ath_MIX1",1
233201,234300,97.0588235294118,"Ath_MIX1",1
242001,244200,94.3504567584196,"Ath_MIX1",1
247501,248600,98.1617647058823,"Ath_MIX1",1
249701,250800,97.4264705882353,"Ath_MIX1",1
257401,258500,96.875,"Ath_MIX1",1
259601,260700,97.2426470588235,"Ath_MIX1",1
261801,264000,93.5236270497285,"Ath_MIX1",1
269501,270600,98.8970588235294,"Ath_MIX1",1
273901,276100,87.0927293154643,"Ath_MIX1",1
286001,287100,72.4264705882353,"Ath_MIX1",1
289301,291500,84.1528903512292,"Ath_MIX1",1
292601,293700,79.9632352941177,"Ath_MIX1",1
297001,298100,98.5294117647059,"Ath_MIX1",1
299201,300300,97.6102941176471,"Ath_MIX1",1
302501,303600,98.5294117647059,"Ath_MIX1",1
308001,310200,94.4423267260519,"Ath_MIX1",1
313501,316800,92.1009931708361,"Ath_MIX1",1
320101,322300,96.9228158521253,"Ath_MIX1",1
324501,325600,92.8308823529412,"Ath_MIX1",1
330001,331100,93.0147058823529,"Ath_MIX1",1
334401,336600,98.5764752695075,"Ath_MIX1",1
337701,339900,97.2902957226547,"Ath_MIX1",1
342101,344300,94.1667168231549,"Ath_MIX1",1
350901,352000,97.7941176470588,"Ath_MIX1",1
361901,364100,98.3008653666105,"Ath_MIX1",1
365201,366300,93.75,"Ath_MIX1",1
371801,372900,98.7132352941177,"Ath_MIX1",1
375101,379500,97.5896510570584,"Ath_MIX1",1
397101,399300,95.5447663376401,"Ath_MIX1",1
407001,408100,98.8970588235294,"Ath_MIX1",1
410301,411400,96.3235294117647,"Ath_MIX1",1
412501,413600,66.3602941176471,"Ath_MIX1",1
415801,419100,98.2859667813776,"Ath_MIX1",1
425701,429000,94.7341997575023,"Ath_MIX1",1
432301,433400,98.3455882352941,"Ath_MIX1",1
434501,435600,97.2426470588235,"Ath_MIX1",1
436701,437800,91.9117647058823,"Ath_MIX1",1
438901,440000,94.4852941176471,"Ath_MIX1",1
446601,447700,85.1102941176471,"Ath_MIX1",1
448801,451000,95.3610264023754,"Ath_MIX1",1
452101,455400,98.4084415063388,"Ath_MIX1",1
457601,463100,80.1254974166426,"Ath_MIX1",1
465301,466400,98.3455882352941,"Ath_MIX1",1
469701,470800,96.3235294117647,"Ath_MIX1",1
477401,478500,98.8970588235294,"Ath_MIX1",1
482901,484000,95.2205882352941,"Ath_MIX1",1
489501,490600,95.7720588235294,"Ath_MIX1",1
493901,497200,98.7146283187419,"Ath_MIX1",1
506001,507100,94.8529411764706,"Ath_MIX1",1
510401,512600,96.2797260786989,"Ath_MIX1",1
514801,515900,98.8970588235294,"Ath_MIX1",1
519201,521400,71.6585747532301,"Ath_MIX1",1
526901,528000,97.4264705882353,"Ath_MIX1",1
529101,530200,98.8970588235294,"Ath_MIX1",1
535701,536800,98.7132352941177,"Ath_MIX1",1
542301,544500,96.0041161758018,"Ath_MIX1",1
552201,554400,97.7496455608164,"Ath_MIX1",1
561001,562100,98.3455882352941,"Ath_MIX1",1
563201,564300,96.1397058823529,"Ath_MIX1",1
572001,574200,97.382165690287,"Ath_MIX1",1
575301,577500,96.7390759168606,"Ath_MIX1",1
584101,586300,71.7504447208624,"Ath_MIX1",1
587401,588500,97.7941176470588,"Ath_MIX1",1
595101,599500,78.6228153457337,"Ath_MIX1",1
601701,603900,93.9829768878902,"Ath_MIX1",1
605001,606100,98.3455882352941,"Ath_MIX1",1
609401,612700,87.569428347271,"Ath_MIX1",1
613801,614900,79.9632352941177,"Ath_MIX1",1
616001,617100,98.8970588235294,"Ath_MIX1",1
619301,623700,51.4814112164529,"Ath_MIX1",1
625901,627000,97.4264705882353,"Ath_MIX1",1
628101,632500,72.9281721781688,"Ath_MIX1",1
634701,635800,98.1617647058823,"Ath_MIX1",1
641301,643500,68.718735788995,"Ath_MIX1",1
644601,645700,95.4044117647059,"Ath_MIX1",1
646801,647900,98.5294117647059,"Ath_MIX1",1
649001,650100,98.8970588235294,"Ath_MIX1",1
651201,653400,92.5130574057727,"Ath_MIX1",1
661101,706200,30.0083321594453,"Ath_MIX1",1
709501,756800,41.7976673427992,"Ath_MIX1",1
772201,773300,98.8970588235294,"Ath_MIX1",1
777701,787600,55.2249410219689,"Ath_MIX1",1
788701,789800,98.7132352941177,"Ath_MIX1",1
790901,793100,94.717936628949,"Ath_MIX1",1
800801,806300,73.5494020303157,"Ath_MIX1",1
808501,810700,92.8805372763021,"Ath_MIX1",1
811801,812900,98.7132352941177,"Ath_MIX1",1
815101,816200,92.0955882352941,"Ath_MIX1",1
817301,898700,38.4268545899176,"Ath_MIX1",1
899801,900900,97.7941176470588,"Ath_MIX1",1
906401,907500,95.4044117647059,"Ath_MIX1",1
908601,940500,38.7717183647653,"Ath_MIX1",1
943801,946000,95.7285062729048,"Ath_MIX1",1
953701,955900,92.6967973410374,"Ath_MIX1",1
960301,961400,86.9485294117647,"Ath_MIX1",1
962501,964700,96.0959861434342,"Ath_MIX1",1
965801,968000,97.2902957226547,"Ath_MIX1",1
970201,971300,96.875,"Ath_MIX1",1
975701,979000,90.9374832837045,"Ath_MIX1",1
980101,981200,98.5294117647059,"Ath_MIX1",1
983401,1106600,22.3587104770236,"Ath_MIX1",1
1115401,1119800,67.6468498856692,"Ath_MIX1",1
1101,2200,92.4632352941177,"Ath_MIX2",2
4401,5500,93.9338235294118,"Ath_MIX2",2
14301,552200,22.1698871169014,"Ath_MIX2",2
553301,554400,98.1617647058823,"Ath_MIX2",2
557701,558800,96.6911764705882,"Ath_MIX2",2
561001,564300,31.5984790399943,"Ath_MIX2",2
565401,566500,97.4264705882353,"Ath_MIX2",2
570901,573100,97.382165690287,"Ath_MIX2",2
574201,581900,72.1863467753643,"Ath_MIX2",2
599501,602800,70.4842042151811,"Ath_MIX2",2
607201,619300,47.2369951575969,"Ath_MIX2",2
621501,622600,97.0588235294118,"Ath_MIX2",2
627001,635800,65.9631066030231,"Ath_MIX2",2
643501,644600,91.9117647058823,"Ath_MIX2",2
646801,647900,93.9338235294118,"Ath_MIX2",2
653401,655600,97.4740356579194,"Ath_MIX2",2
666601,667700,94.4852941176471,"Ath_MIX2",2
673201,674300,97.4264705882353,"Ath_MIX2",2
682001,683100,97.7941176470588,"Ath_MIX2",2
685301,686400,96.6911764705882,"Ath_MIX2",2
688601,689700,96.875,"Ath_MIX2",2
695201,696300,92.4632352941177,"Ath_MIX2",2
704001,705100,98.7132352941177,"Ath_MIX2",2
708401,709500,96.875,"Ath_MIX2",2
716101,717200,98.7132352941177,"Ath_MIX2",2
719401,720500,93.1985294117647,"Ath_MIX2",2
733701,735900,86.9089893801996,"Ath_MIX2",2
739201,740300,97.6102941176471,"Ath_MIX2",2
741401,742500,87.3161764705882,"Ath_MIX2",2
743601,744700,98.1617647058823,"Ath_MIX2",2
745801,746900,86.9485294117647,"Ath_MIX2",2
750201,751300,98.7132352941177,"Ath_MIX2",2
756801,759000,87.0008593478319,"Ath_MIX2",2
760101,762300,97.6577755931841,"Ath_MIX2",2
765601,766700,98.8970588235294,"Ath_MIX2",2
767801,768900,98.7132352941177,"Ath_MIX2",2
771101,772200,97.9779411764706,"Ath_MIX2",2
777701,778800,98.5294117647059,"Ath_MIX2",2
783201,785400,98.2089953989781,"Ath_MIX2",2
788701,789800,98.1617647058823,"Ath_MIX2",2
793101,795300,98.2089953989781,"Ath_MIX2",2
803001,804100,95.9558823529412,"Ath_MIX2",2
811801,812900,96.5073529411765,"Ath_MIX2",2
822801,823900,97.9779411764706,"Ath_MIX2",2
834901,836000,97.7941176470588,"Ath_MIX2",2
837101,838200,97.6102941176471,"Ath_MIX2",2
841501,842600,98.7132352941177,"Ath_MIX2",2
845901,847000,98.3455882352941,"Ath_MIX2",2
848101,849200,98.8970588235294,"Ath_MIX2",2
852501,853600,91.5441176470588,"Ath_MIX2",2
856901,858000,97.2426470588235,"Ath_MIX2",2
863501,864600,98.8970588235294,"Ath_MIX2",2
865701,866800,98.8970588235294,"Ath_MIX2",2
869001,871200,98.3927353342428,"Ath_MIX2",2
872301,874500,97.2902957226547,"Ath_MIX2",2
877801,878900,94.8529411764706,"Ath_MIX2",2
880001,882200,98.6683452371399,"Ath_MIX2",2
887701,889900,96.0959861434342,"Ath_MIX2",2
891001,892100,98.7132352941177,"Ath_MIX2",2
900901,902000,93.9338235294118,"Ath_MIX2",2
903101,904200,95.2205882352941,"Ath_MIX2",2
906401,908600,86.9089893801996,"Ath_MIX2",2
922901,924000,95.0367647058823,"Ath_MIX2",2
928401,929500,98.8970588235294,"Ath_MIX2",2
937201,938300,95.5882352941177,"Ath_MIX2",2
942701,943800,90.0735294117647,"Ath_MIX2",2
955901,958100,73.6797140411417,"Ath_MIX2",2
962501,964700,98.3927353342428,"Ath_MIX2",2
972401,973500,97.9779411764706,"Ath_MIX2",2
988901,990000,96.6911764705882,"Ath_MIX2",2
991101,992200,97.9779411764706,"Ath_MIX2",2
993301,995500,94.3504567584196,"Ath_MIX2",2
996601,998800,87.6439491212583,"Ath_MIX2",2
1001001,1004300,96.9387448068042,"Ath_MIX2",2
1005401,1006500,98.1617647058823,"Ath_MIX2",2
1013101,1015300,84.7041101570233,"Ath_MIX2",2
1016401,1017500,90.8088235294118,"Ath_MIX2",2
1018601,1020800,93.6154970173609,"Ath_MIX2",2
